StationID,Latitude,Longitude,StationName
8770733;29.7650;-95.0783;Lynchburg Landing (TCOON)
8770777;29.7263;-95.2658;Manchester (TCOON)
8770808;29.5947;-94.3903;High Island (TCOON)
8770822;29.6893;-93.8418;Texas Point, Sabine Pass (TCOON)
8770971;29.5150;-94.5133;Rollover Pass (TCOON)
8771013;29.4800;-94.9183;Eagle Point
8771341;29.3573;-94.7248;Galveston Bay Entrance, N Jetty (TCOON)
8771450;29.3100;-94.7933;Galveston Pier 21
8771486;29.3026;-94.8971;Galveston Railroad Bridge (TCOON)
8771972;29.0950;-95.1133;San Luis Pass (TCOON)
8772447;28.9433;-95.3025;USCG Freeport
8772985;28.7716;-95.6168;Sargent (TCOON)
8773037;28.4083;-96.7117;Seadrift (TCOON)
8773146;28.7100;-95.9139;Matagorda City (TCOON)
8773259;28.6400;-96.5950;Port Lavaca (TCOON)
8773701;28.4517;-96.3883;Port O'Connor (TCOON)
8774230;28.2283;-96.7950;Aransas Wildlife Refuge (TCOON)
8774513;28.1183;-97.0217;Copano Bay (TCOON)
8774770;28.0217;-97.0467;Rockport
8775237;27.8383;-97.0733;Port Aransas (TCOON)
8775244;27.8328;-97.4859;Nueces Bay (TCOON)
8775283;27.8217;-97.2033;Port Ingleside (TCOON)
8775296;27.8117;-97.3900;USS Lexington (TCOON)
8775792;27.6333;-97.2367;Packery Channel (TCOON)
8775870;27.5800;-97.2167;Bob Hall Pier, Corpus Christi
8776139;27.4800;-97.3217;S. Bird Island (TCOON)
8776604;27.2950;-97.4050;Baffin Bay (TCOON)
8777812;26.8250;-97.4917;Rincon Del San Jose (TCOON)
8778490;26.5546;-97.4221;Port Mansfield (TCOON)
8779280;26.2622;-97.2854;Realitos Peninsula (TCOON)
8779748;26.0767;-97.1767;South Padre Island CG Station (TCOON)
8779770;26.0600;-97.2150;Port Isabel
8631044;37.6078;-75.6858;Wachapreague
8632200;37.1652;-75.9884;Kiptopeke
8635750;37.9961;-76.4644;Lewisetta
8635767;37.9942;-76.4542;Lewisetta GPS Buoy, Potomac River
8636580;37.6162;-76.2900;Windmill Point
8637689;37.2267;-76.4783;Yorktown USCG Training Center
8638610;36.9467;-76.3300;Sewells Point
8638861;36.9617;-76.1081;Chesapeake Bay Bridge Tunnel Buoy
8638863;36.9667;-76.1133;Chesapeake Bay Bridge Tunnel
8639348;36.7783;-76.3017;Money Point
9440083;45.6317;-122.6970;Vancouver
9440422;46.1061;-122.9542;Longview
9440569;46.2667;-123.4520;Skamokawa
9440910;46.7075;-123.9669;Toke Point
9441102;46.9043;-124.1051;Westport
9442396;47.9133;-124.6370;La Push
9443090;48.3667;-124.6117;Neah Bay
9444090;48.1250;-123.4400;Port Angeles
9444900;48.1117;-122.7580;Port Townsend
9446484;47.2667;-122.4133;Tacoma
9447130;47.6026;-122.3393;Seattle
9449424;48.8633;-122.7580;Cherry Point
9449880;48.5467;-123.0100;Friday Harbor
