8779748;-97.1767;26.0767;South Padre Island C.G Station
8779750;-97.1567;26.0683;PADRE ISLAND (south end)
8779770;-97.215;26.06;Port Isabel
9410170;-117.173583333227;32.71419;San Diego
9410230;-117.258;32.8667;La Jolla
9410580;-117.883;33.6033;Newport Bay Entrance, Corona del Mar
9410660;-118.272;33.72;Los Angeles
9410680;-118.227;33.7517;Long Beach, Terminal Island
9410840;-118.5;34.0083;Santa Monica
9411340;-119.685;34.4083;Santa Barbara
9411406;-120.673;34.4683;Oil Platform Harvest
9412110;-120.76;35.1767;Port San Luis
9413450;-121.888;36.605;Monterey
9414290;-122.465;37.8066944444445;San Francisco
9414317;-122.387;37.79;Rincon Point, Pier 22 1/2
9414358;-122.357;37.73;Hunters Point
9414392;-122.377;37.665;Oyster Point Marina
9414458;-122.253;37.58;San Mateo Bridge
9414509;-122.115;37.5067;Dumbarton Bridge
9414523;-122.21;37.5067;Redwood City
9414575;-122.023;37.465;Coyote Creek
9414688;-122.192;37.695;San Leandro Marina
9414750;-122.298333333333;37.7716666666667;Alameda
9414811;-121.923;38.1833;Bradmoor Island
9414863;-122.4;37.9283;Richmond
9415020;-122.9767;37.9961;Point Reyes
9415144;-122.038;38.0567;Port Chicago
9415218;-122.25;38.07;Mare Island
9416841;-123.708;38.9133;Arena Cove
9418767;-124.217;40.7667;North Spit
9419750;-124.183;41.745;Crescent City
9431647;-124.498277777566;42.73897;Port Orford
9432780;-124.322;43.345;Charleston
9435380;-124.043;44.625;South Beach
9435827;-124.058;44.81;Depoe Bay
9437540;-123.918944444391;45.55453;Garibaldi
9439040;-123.768305555582;46.20731;Astoria
9439099;-123.405;46.16;Wauna
9439189;-122.868;45.6967;Rocky Point
9439201;-122.797;45.865;Saint Helens
9439221;-122.673;45.51;Portland Morrison Street Bridge
9440083;-122.695472222222;45.6311944444445;Vancouver
9440422;-122.957;46.1083;Longview
9440569;-123.452;46.2667;Skamokawa
9440747;-124.023;46.5017;Nahcotta
9440875;-123.798;46.6633;South Bend, Willapa River
9440910;-123.96691666666;46.70747;Toke Point
9441102;-124.105083333121;46.90431;Westport
9441187;-123.853;46.9683;Aberdeen
9442396;-124.637;47.9133;La Push
9443090;-124.611666666667;48.36667;Neah Bay
9444090;-123.44;48.125;Port Angeles
9444900;-122.758;48.1117;Port Townsend
9445133;-122.727;47.7483;Bangor
9446484;-122.413333333333;47.26667;Tacoma
9447130;-122.339305555556;47.60264;Seattle
9449424;-122.758;48.8633;Cherry Point
9449880;-123.01;48.5466666666667;Friday Harbor
9450460;-131.626194444233;55.33183;Ketchikan
